f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,class
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.8744,1.6597,1.2179,1.8502,1.1748,0.0941,0.7863,0.3289,2.0895,C1
f00,f10,f20,f30,f40,f50,f60,f71,f80,0.1038,2.553,1.3282,0.0898,1.7944,1.0389,0.3752,1.406,0.4278,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.2427,1.273,0.2114,0.7033,1.2252,0.9269,0.8225,0.971,2.7693,C1
f00,f11,f21,f30,f40,f50,f61,f71,f80,0.5471,0.5274,0.255,1.339,0.6929,0.9342,0.6712,0.0586,2.6939,C1
f00,f11,f20,f30,f41,f51,f60,f71,f80,1.4315,1.0026,1.0499,2.0238,1.4472,0.4371,0.1767,0.45,0.7496,C1
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.4808,1.8714,0.5528,1.0896,1.6539,0.5015,0.4106,1.334,0.1236,C1
f00,f10,f21,f30,f40,f50,f61,f71,f81,0.2762,1.7949,0.7564,1.2421,0.212,0.6013,0.5218,1.1146,0.3849,C1
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.2246,2.364,0.4706,1.4968,1.9769,0.1769,0.5419,1.3588,2.2799,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.4487,0.1644,0.1564,0.0662,1.1874,0.1248,1.108,0.0422,2.6001,C1
f00,f10,f21,f30,f40,f50,f61,f70,f80,0.9564,1.9682,0.7794,0.8995,0.9012,0.9856,0.8559,0.0683,0.6898,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,1.0538,2.7183,0.6318,0.9332,0.4895,0.8374,0.628,0.5814,2.0658,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,0.159,2.4899,1.3042,1.2602,1.4884,0.1865,0.1821,0.5604,1.7992,C1
f01,f10,f21,f30,f40,f51,f61,f71,f80,2.6063,1.8449,0.0865,0.6365,1.8776,0.3703,0.3042,0.1973,2.1962,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,0.1102,2.795,0.0646,0.9419,0.4507,0.9462,0.2118,1.1567,2.0463,C1
f00,f10,f20,f30,f40,f51,f61,f71,f81,1.0195,2.2392,0.8724,1.7487,0.4691,0.0574,0.9908,0.5277,1.4688,C1
f00,f10,f20,f30,f41,f50,f61,f71,f81,2.2198,0.206,0.334,0.6647,1.1482,0.6825,0.3889,0.8177,2.307,C1
f00,f10,f20,f30,f41,f50,f61,f71,f81,0.5386,1.0748,0.9481,1.043,1.4387,0.4911,1.0827,1.3344,2.2228,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.0852,2.3246,0.7557,0.1951,1.2138,0.0693,0.4404,1.0995,1.4816,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.1163,0.8548,0.6745,0.0009,0.6987,0.3383,0.1569,0.8588,2.562,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,2.0606,0.5515,0.128,1.8265,0.9697,0.1457,0.5479,1.0339,1.0617,C1
f00,f10,f21,f31,f41,f50,f61,f70,f81,2.1556,1.9103,1.4008,0.224,1.266,0.5119,0.9861,1.2785,1.5622,C1
f00,f10,f21,f30,f40,f51,f61,f71,f81,2.0243,1.2968,0.5593,0.4672,0.4776,0.8642,0.1968,0.6517,0.2398,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,0.2445,2.1154,0.9451,1.3208,1.2798,1.1619,0.6099,0.2406,1.6276,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.9751,0.3767,1.2067,1.9957,0.0779,1.1053,1.0993,0.3349,0.9991,C1
f00,f11,f21,f30,f40,f50,f61,f71,f81,2.2916,1.169,0.4822,0.517,0.0183,0.2555,0.7078,1.3389,0.5078,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,2.5043,1.5944,0.5742,1.0381,0.8543,1.1842,0.4554,1.013,1.4473,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,0.2619,2.1067,0.2437,0.7024,0.0771,0.4362,0.2286,0.6659,0.6291,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.4372,2.8055,0.4351,2.0224,0.5322,0.4991,0.4216,1.3511,2.0342,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.8464,1.5979,0.0215,1.0191,0.2894,0.5839,0.0444,0.361,2.6519,C1
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.5872,1.1199,0.4389,0.5701,0.0564,0.6461,0.6362,0.335,0.0733,C1
f00,f11,f20,f30,f41,f51,f61,f71,f80,1.1728,1.6144,0.8151,1.5469,1.5411,0.176,1.0955,0.6863,1.2879,C1
f00,f10,f21,f30,f41,f50,f61,f70,f81,0.164,2.4078,1.2301,0.4266,1.3405,0.2326,0.2604,0.046,1.5789,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.8627,0.3686,0.2412,0.2545,0.4268,1.1909,0.1705,0.0165,1.0732,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,2.4155,0.8968,0.5663,1.7349,0.8837,0.4046,1.097,0.1475,2.2289,C1
f00,f11,f20,f30,f40,f51,f61,f71,f80,1.5518,0.7085,0.2335,1.9574,1.8406,0.3448,0.3701,0.2583,1.4101,C1
f00,f11,f21,f30,f40,f50,f61,f71,f80,2.4672,1.3448,0.9738,1.8575,0.95,0.3468,0.7396,0.6209,2.4371,C1
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.438,0.2027,0.8512,1.9765,0.6723,0.1269,0.6957,0.3792,1.0908,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.7325,1.6099,1.3634,1.1885,1.9476,0.9097,0.9227,0.9743,0.0885,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.7485,0.3749,0.3193,1.5217,0.6773,0.0514,0.8696,1.1392,1.0235,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,1.2152,2.1473,1.0468,0.6055,1.2051,0.1085,0.4862,0.5469,0.0727,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.9485,0.1073,1.0059,1.7652,0.6107,0.5122,0.5911,0.3994,2.0821,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.217,0.3428,1.3125,0.5734,1.9299,0.6387,0.7867,0.9086,1.4206,C1
f00,f10,f21,f30,f41,f51,f61,f70,f81,1.5566,2.771,0.0583,1.2083,1.0826,0.4924,0.5586,1.2266,2.3963,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.3875,0.0081,1.0164,0.0718,1.5997,0.0138,0.719,0.5411,0.6112,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.4423,2.4939,0.9764,0.3263,0.1286,1.0569,0.5939,1.3074,2.1412,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.0456,2.6908,0.8342,0.9402,1.5725,0.5586,0.7944,0.7079,2.1821,C1
f00,f11,f20,f30,f41,f51,f61,f71,f80,2.636,2.0447,1.3224,1.0993,1.0036,1.1934,0.641,0.4957,0.8786,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.8269,2.5692,1.0565,0.1936,0.4255,0.6007,0.0235,1.0819,2.5873,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,2.1864,2.7041,1.4012,0.5088,0.2273,0.4701,1.1134,0.3443,0.314,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,2.4655,1.8194,0.0953,0.2126,0.7765,0.0467,0.2791,1.1399,0.3217,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,1.4165,1.8607,0.9731,0.845,1.8771,0.9373,0.9457,0.9693,1.6421,C1
f00,f11,f21,f30,f40,f50,f61,f70,f80,2.4492,2.0442,0.3317,1.1118,1.586,0.2322,0.7457,1.1566,0.5854,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.0608,2.1534,0.2443,1.2732,0.7875,0.2915,0.9445,0.1062,1.8707,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.9659,0.213,1.1894,1.353,1.8818,1.1635,0.5806,0.8184,1.6692,C1
f00,f11,f20,f30,f40,f51,f61,f71,f81,2.1595,1.6851,0.6072,0.0528,0.8353,0.4385,0.6514,0.4933,2.5397,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,2.0353,1.9744,0.0261,1.6204,1.286,0.9841,1.0868,0.1476,2.0053,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.5459,1.0662,0.0023,0.987,0.9578,0.2599,0.4356,0.6336,1.8095,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,2.2476,1.6061,0.7758,1.4604,0.7079,0.5817,0.6428,0.6584,2.6337,C1
f00,f11,f20,f30,f40,f50,f61,f71,f81,0.4567,1.469,0.2432,0.327,1.1772,1.072,0.9913,0.9626,2.1749,C1
f00,f11,f20,f31,f40,f50,f61,f71,f81,0.809,1.6671,1.2321,0.8792,0.1663,0.6631,1.1342,0.1134,0.5768,C1
f00,f10,f20,f30,f41,f50,f61,f71,f81,1.1028,1.1704,0.1742,0.0473,0.4925,0.7716,0.4349,1.1537,1.739,C1
f00,f10,f20,f31,f41,f50,f61,f71,f80,1.6415,0.3981,0.4539,0.8428,0.0188,0.9288,1.1151,1.2185,1.8472,C1
f00,f10,f21,f30,f40,f51,f61,f71,f81,0.3698,1.5894,0.3811,1.2313,1.0086,0.2352,0.5194,0.5955,1.0203,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.9116,1.2463,0.8511,1.7161,1.3551,0.768,0.3859,0.8179,1.7672,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.888,0.4751,0.2532,1.814,0.8131,0.4918,0.4799,1.1602,1.1816,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.2681,0.9125,0.8222,1.8129,0.0193,0.069,0.215,1.1845,0.9039,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.5017,0.6488,0.2276,0.3547,0.3802,0.0794,0.3018,0.454,0.3022,C1
f01,f10,f20,f30,f41,f51,f61,f71,f81,1.6661,2.8015,1.1687,1.9928,0.9724,0.4336,0.0487,0.7463,0.5838,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.3289,0.7165,0.0078,2.0221,1.8335,0.7841,0.634,1.0467,2.6738,C1
f00,f11,f21,f30,f41,f51,f61,f71,f81,2.1373,1.0845,0.521,0.5122,1.3426,0.6102,0.3342,1.1119,2.3536,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.9406,0.7199,0.35,1.8803,1.1309,0.7587,0.7839,0.8702,1.6232,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.2954,1.1744,1.3821,1.2256,1.9818,0.6254,0.1282,0.4159,1.6418,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,0.6041,0.578,0.8246,1.8053,1.7914,0.8074,0.0943,0.2898,0.5391,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.339,0.5047,0.7413,0.052,1.9629,0.0776,0.8657,0.2946,1.9688,C1
f01,f11,f21,f30,f40,f50,f61,f70,f81,0.9307,0.2142,0.0446,0.5083,1.3758,0.9794,0.1074,0.2201,2.9723,C1
f00,f10,f21,f30,f41,f51,f61,f71,f81,0.7594,0.2509,1.129,1.7917,1.9031,0.9661,0.6622,1.1238,0.8276,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.5434,1.3503,0.7707,0.1398,0.7826,1.1654,0.2128,1.0876,2.9461,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,2.0042,1.7688,1.1513,1.9972,1.4416,0.478,0.7613,1.3014,2.0066,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,1.3034,1.6814,0.5712,0.5948,0.572,0.9824,0.8811,0.5439,1.7077,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.112,1.36,0.6813,0.916,0.93,1.1376,0.0971,0.5372,0.1979,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,2.4591,0.1982,0.7689,0.1592,0.3757,0.324,0.8275,0.717,0.6301,C1
f00,f10,f21,f30,f41,f51,f61,f71,f80,0.2039,0.4535,0.868,1.3772,1.6284,0.6809,0.6554,0.4985,0.6632,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.4105,0.6366,0.8867,0.8324,1.2866,0.6426,0.841,0.478,2.1473,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.7905,0.614,0.0466,0.9285,1.6438,1.1625,0.7838,1.0864,1.6657,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,0.5696,0.9591,0.7007,0.4685,0.52,1.0283,0.6679,1.1075,0.4893,C1
f01,f11,f21,f30,f40,f51,f61,f71,f81,0.0745,2.3881,1.0256,1.2229,1.3988,1.0822,0.5117,0.1988,1.499,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,1.0048,1.4264,0.8203,0.5939,1.4131,0.0634,0.7334,0.6031,1.1971,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.6198,1.7064,0.364,0.258,1.5164,0.1328,0.8036,0.7104,2.4827,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,2.4926,0.2499,0.7775,0.8132,0.303,0.4073,0.8195,0.659,2.6594,C1
f00,f11,f20,f30,f41,f50,f61,f70,f81,1.5679,0.7895,0.1514,1.5013,1.8636,0.033,0.6379,0.8594,0.7071,C1
f00,f10,f20,f30,f40,f51,f61,f71,f81,0.1791,1.8898,1.3658,1.275,0.4258,0.2587,0.6448,0.3765,0.5768,C1
f01,f10,f20,f30,f41,f51,f61,f71,f80,0.0991,1.4972,0.1506,1.9966,1.4109,0.7508,0.8868,0.5353,0.3586,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,2.0489,2.5809,0.9959,0.5596,1.6983,1.2271,1.0519,0.8089,2.9891,C1
f00,f10,f21,f30,f40,f50,f61,f70,f80,2.0983,2.0268,0.985,0.5899,1.1394,0.6855,0.0494,0.9842,2.5785,C1
f00,f11,f21,f30,f41,f50,f61,f70,f80,2.249,1.2172,0.4544,1.7417,0.5269,0.2623,0.0881,0.1147,0.7543,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,2.5982,2.558,0.9999,1.9742,0.4411,1.1496,0.8278,0.0917,2.0911,C1
f00,f11,f21,f30,f40,f50,f61,f71,f81,1.4193,0.6857,0.4175,0.3374,1.2138,0.3141,1.0979,1.392,2.3229,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,2.4225,0.6421,1.0962,0.5195,1.3488,1.163,0.0325,0.3391,2.1313,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,2.0543,1.1463,0.088,0.8992,0.1329,0.8494,0.4319,0.6751,1.8517,C1
f00,f10,f21,f30,f40,f50,f60,f71,f80,1.4089,2.2035,1.2746,1.5244,0.5114,0.6831,0.5318,0.4776,1.3918,C1
f01,f11,f21,f30,f41,f50,f61,f71,f80,1.8488,0.5309,1.2777,0.6356,1.1802,0.9531,0.0499,1.3302,2.4148,C1
f00,f10,f21,f30,f40,f50,f61,f71,f81,0.0463,0.2124,0.0982,0.121,0.3002,0.1814,0.4283,0.3175,2.5799,C1
f00,f10,f21,f30,f41,f50,f60,f71,f81,2.4129,1.927,0.1668,1.3696,0.5648,0.1212,0.9197,0.2654,2.8616,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,1.3857,2.4441,0.3489,1.4273,0.6316,1.1287,1.1181,0.9002,1.8518,C1
f00,f10,f21,f30,f40,f50,f61,f71,f81,1.9218,0.8362,0.373,1.193,1.0948,0.5287,0.687,0.7299,0.0313,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.8531,2.6957,0.5822,0.6638,0.7243,1.165,0.4288,0.0577,1.252,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.5455,1.4706,0.6361,0.6261,1.6457,0.1428,0.0345,1.3054,2.0246,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.788,1.4338,0.8441,1.9327,1.265,0.2722,0.7273,0.5576,0.1585,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.3124,2.5578,0.1266,1.0298,1.0172,0.405,1.0492,0.7116,0.2093,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,2.5386,2.4472,1.3009,0.9375,1.8765,0.3843,0.3817,1.125,0.3764,C1
f01,f11,f20,f30,f41,f50,f61,f71,f80,0.386,1.7319,0.19,0.2161,0.4984,0.5102,0.3939,0.2839,1.9732,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,1.2349,1.1982,1.146,0.1654,0.0355,0.4482,0.7753,0.1076,0.5631,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,2.6869,1.0107,1.2459,1.6381,0.4632,0.6789,0.2094,0.4008,0.1004,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,2.5284,1.2621,0.8335,1.6113,1.0034,0.7644,0.4358,0.906,0.273,C1
f00,f11,f20,f30,f41,f51,f61,f71,f80,0.791,1.9417,0.5103,0.3391,1.8705,0.5993,0.404,1.1363,1.29,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.7497,0.4004,0.053,0.1997,0.1942,0.4716,0.5155,0.9684,0.1564,C1
f01,f11,f20,f30,f41,f50,f61,f71,f80,1.4027,1.1417,0.2694,1.8574,0.1861,0.4953,0.4111,0.292,1.9639,C1
f00,f11,f20,f30,f41,f50,f61,f70,f80,1.8942,0.1118,0.5863,1.0667,1.614,0.8046,1.0797,1.2236,0.8242,C1
f00,f11,f20,f31,f40,f50,f60,f71,f80,1.2104,2.4142,1.3923,1.2076,0.0589,0.5886,0.6211,0.2358,0.3067,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.9317,2.8021,0.4521,1.0103,1.7075,0.628,0.9137,0.7254,1.5358,C1
f00,f11,f21,f30,f40,f51,f61,f71,f80,2.6753,0.7606,0.757,1.1259,1.4038,0.0858,1.1327,0.6668,1.1468,C1
f00,f11,f21,f30,f41,f51,f61,f71,f80,0.3412,0.7208,1.3631,1.939,1.4097,0.374,0.3169,0.4091,0.16,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,1.7734,0.8998,0.5102,0.3142,1.2715,0.5468,0.5039,0.3791,0.7278,C1
f00,f10,f21,f30,f40,f50,f61,f71,f81,2.1807,1.8738,0.0396,0.7018,1.8963,0.4245,0.249,1.2909,2.1474,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.4067,1.1511,0.9026,0.4802,1.7954,0.7123,1.0997,1.1414,1.128,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.4737,1.8648,0.5867,0.9153,1.6693,0.9552,0.9952,0.5073,1.2302,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.4694,1.5553,0.8162,1.3908,0.1819,0.9077,1.1217,1.134,1.0243,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,0.2802,0.2184,1.0262,1.5654,2.0049,0.477,0.2607,0.6301,2.2937,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.722,1.7418,0.5467,0.2418,0.0442,0.9175,0.7771,0.4985,1.8478,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,1.2593,1.4628,0.7036,1.6314,0.7475,0.198,0.7958,0.5974,2.1059,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.4682,2.1151,1.3981,0.2304,0.6501,0.8431,0.505,0.8879,1.3464,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,2.4375,0.304,1.2031,0.9119,1.3882,1.1067,1.1088,0.8663,1.8393,C1
f00,f10,f20,f30,f40,f50,f61,f71,f80,0.7674,1.4027,1.2792,0.3286,0.3857,0.1641,0.4904,1.0033,1.2353,C1
f00,f11,f20,f30,f41,f51,f61,f71,f81,0.6494,2.0682,1.3697,0.2041,1.996,1.1387,1.0567,1.2167,2.8689,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,2.3621,0.8594,0.8735,1.0668,1.5671,0.7815,0.7807,1.0568,2.6306,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,1.2781,1.1622,0.9899,0.6265,1.324,0.311,0.8962,0.9852,2.9745,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,0.8528,0.7722,0.9115,0.7726,1.3823,0.3946,0.3688,0.6368,0.7935,C1
f00,f10,f21,f30,f41,f50,f61,f71,f80,1.427,0.1642,1.2153,1.9755,1.0923,1.1135,0.1825,0.5544,0.5408,C1
f00,f10,f20,f30,f41,f50,f61,f70,f81,0.4783,0.428,0.8826,0.4782,0.7636,0.2066,0.844,0.8211,1.3883,C1
f00,f10,f21,f30,f41,f50,f61,f70,f80,0.9758,2.4007,0.8988,1.112,1.9076,0.5215,0.3512,0.1244,1.8062,C1
f00,f10,f20,f30,f40,f50,f61,f70,f80,1.0483,0.1143,0.4604,0.4115,0.8957,0.9276,0.5703,0.8533,0.7352,C1
f00,f11,f21,f30,f41,f51,f61,f71,f80,1.474,2.6321,0.5429,1.978,1.4056,0.6419,0.2456,0.2854,2.1709,C1
f00,f11,f20,f30,f40,f50,f61,f71,f81,1.6363,2.4661,0.9969,0.5637,0.1224,0.6784,0.1601,0.5542,0.5918,C1
f00,f11,f20,f30,f41,f51,f61,f71,f80,0.5231,0.668,1.2825,1.3559,0.3841,0.3406,0.1809,0.8368,1.9856,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.6056,0.8732,0.0308,1.4591,0.3235,0.0929,1.0465,1.1617,2.1227,C1
f00,f11,f21,f30,f40,f50,f61,f71,f80,1.3186,1.9383,0.4771,1.2594,1.5949,0.4461,0.1173,0.3871,0.5288,C1
f00,f10,f20,f30,f41,f50,f61,f71,f81,0.4986,0.6618,0.3301,1.2076,1.7171,0.4908,0.1931,0.4391,2.4381,C1
f00,f10,f21,f30,f40,f51,f61,f71,f81,1.4975,0.6026,0.6159,1.5978,1.0698,0.4519,1.0531,0.0404,0.057,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.088,0.8119,0.2295,0.4269,1.4449,0.3118,0.6195,0.039,2.214,C1
f00,f10,f20,f30,f41,f51,f61,f71,f80,2.2702,1.1729,0.4095,0.2439,0.5658,0.3933,1.0622,1.3377,2.8384,C1
f01,f10,f20,f30,f41,f50,f61,f71,f80,0.3471,0.8536,0.2032,1.0883,0.1585,1.0235,0.4602,0.8991,0.9782,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.969,2.0497,0.2862,0.4101,1.6266,0.0342,0.7905,0.8486,2.1077,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,2.4678,1.8106,0.5938,0.4731,1.1635,0.0542,0.5243,0.5717,0.604,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.4791,0.673,1.1865,0.1698,1.2722,0.8149,0.4958,0.9526,0.0027,C1
f00,f11,f20,f30,f40,f50,f61,f71,f81,0.8122,2.472,0.1628,1.2068,0.5614,1.2069,1.1006,0.8069,0.5072,C1
f00,f11,f20,f30,f40,f50,f61,f71,f81,2.3883,0.5853,0.7513,1.4386,1.4874,0.7582,0.1654,0.6806,2.539,C1
f00,f11,f20,f30,f41,f50,f61,f71,f81,1.1432,0.8268,0.5968,0.2,1.1847,0.3206,0.4427,0.2781,2.7803,C1
f00,f10,f20,f30,f40,f50,f61,f71,f81,0.2943,1.8557,0.2657,1.963,0.3201,1.0672,0.637,0.7379,0.4251,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,2.2583,0.8752,1.2636,1.2408,0.6214,0.4879,0.7435,0.9147,1.8196,C1
f00,f11,f21,f30,f41,f50,f61,f71,f80,0.811,2.2091,1.2177,1.9477,1.5927,0.9535,0.522,0.6058,1.8166,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.185,1.0523,1.0483,1.8369,0.1285,0.2584,0.5354,0.4535,0.4505,C1
f00,f11,f21,f30,f41,f50,f61,f70,f80,0.1641,2.4648,0.0539,1.8011,0.2283,0.5361,0.3863,0.6464,1.4078,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,0.3513,0.9409,0.0884,1.4204,0.1536,0.9214,0.7979,0.0826,2.6008,C1
f00,f10,f21,f30,f41,f50,f61,f70,f80,1.1611,1.4925,0.8983,0.5788,1.1274,0.609,1.0499,0.0164,0.1225,C1
f00,f11,f20,f30,f40,f51,f61,f71,f80,2.4374,0.3379,1.2063,0.6798,1.8679,1.008,1.0082,1.2999,0.5111,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,0.5749,0.2396,1.2326,0.5761,0.0481,0.9232,0.8442,0.0751,0.2258,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,0.6654,0.9722,0.2172,1.5475,0.1266,0.4073,0.3529,0.5796,0.1303,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.4204,1.5976,0.4076,0.9297,1.6284,0.6433,0.647,1.4035,0.8935,C1
f00,f10,f21,f30,f40,f50,f61,f71,f80,1.1223,1.1797,0.2314,0.1249,0.6375,1.1115,0.2666,0.4651,1.7571,C1
f00,f11,f21,f30,f41,f51,f61,f71,f81,2.6143,2.394,1.1509,1.789,0.1575,0.1814,0.8662,0.7043,2.2006,C1
f00,f10,f20,f30,f40,f51,f61,f71,f80,2.0785,1.3604,0.524,1.5614,0.4497,0.9358,0.7666,1.2002,0.8517,C1
f00,f10,f21,f30,f41,f50,f61,f70,f80,2.6183,1.5911,1.3754,0.453,0.6413,0.2165,0.8762,0.1486,2.0744,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,1.9695,1.5428,0.3509,0.1771,1.0406,0.1055,0.3425,0.7861,2.7864,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,0.0252,0.9592,1.3199,1.0659,1.1131,0.7546,0.3327,0.7212,2.1325,C1
f00,f11,f21,f30,f41,f50,f61,f70,f80,1.0343,2.0425,1.1903,0.5852,0.9031,1.1025,0.1517,0.772,2.8335,C1
f00,f11,f21,f30,f41,f50,f61,f71,f81,2.087,2.3635,0.2343,0.1337,0.1388,0.0154,0.0107,1.3219,1.4551,C1
f01,f10,f20,f30,f41,f50,f61,f70,f81,0.0359,1.8907,0.0643,1.7934,0.6526,0.3785,0.257,1.3696,1.9549,C1
f00,f11,f20,f30,f40,f50,f61,f71,f80,1.94,1.0363,0.4782,1.4271,0.6194,0.4984,0.9573,1.3159,2.4725,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,2.3878,2.3831,1.1416,1.8963,0.1716,0.4425,0.1123,0.8145,2.8769,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,1.877,0.2972,0.5309,1.2518,0.1367,1.16,0.7462,0.7037,2.3787,C1
f00,f11,f20,f30,f41,f50,f61,f70,f80,1.7454,0.6577,0.8887,1.6213,1.0869,0.7,0.3073,0.4478,1.5474,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,0.1393,1.3938,0.3006,0.6178,1.8148,0.2942,0.7788,0.5925,2.4787,C1
f00,f11,f21,f30,f41,f50,f61,f70,f80,1.2999,2.4389,0.8088,1.9357,1.9601,0.0255,0.4281,0.3287,1.1974,C1
f01,f11,f20,f30,f41,f50,f61,f71,f80,1.4236,2.8335,0.6235,1.8139,1.9361,0.6929,0.8261,0.9529,1.4352,C1
f00,f10,f21,f30,f41,f50,f61,f71,f81,1.1907,1.71,0.8972,0.9328,2.0094,0.0398,0.1094,0.9629,1.5336,C1
f00,f10,f20,f30,f41,f50,f61,f71,f80,0.8939,0.3361,0.5292,1.4149,1.9018,0.1036,0.2155,0.3106,1.4523,C1
f00,f10,f20,f30,f41,f50,f61,f71,f81,1.2103,0.2257,0.7282,1.8005,0.6294,0.1413,0.0161,1.149,1.3637,C1
f00,f11,f20,f30,f41,f50,f61,f71,f80,2.0695,0.4532,1.2286,1.634,0.8074,0.4039,0.9215,0.4756,0.6179,C1
