f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,class
f01,f10,f21,f30,f40,f50,f60,f71,1.4832,1.6117,0.2872,0.0849,0.6013,0.9142,0.6034,1.4671,f161,f171,f180,C1
f01,f10,f20,f31,f41,f51,f60,f71,0.4376,1.7332,0.621,0.4181,2.1355,2.2438,0.6415,0.487,f160,f170,f181,C1
f01,?,f20,f31,f40,f50,f60,f71,1.6409,0.7654,1.2964,0.2035,0.6689,1.6483,0.202,2.3401,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,0.0176,?,1.0635,0.3363,2.4124,4.4602,1.6338,3.0075,f161,f171,f180,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.4188,0.7464,0.8783,0.9472,1.9397,5.858,0.603,2.4975,f161,f171,f181,C1
f01,f10,f21,f31,f40,f50,f60,f70,0.3674,0.2775,0.8967,0.2156,1.6233,4.3196,0.5299,2.4939,f161,f171,f181,C1
f01,f11,f20,f31,f40,f50,f60,f71,0.7194,1.1983,0.8418,0.026,2.5591,6.9525,1.0896,2.8404,f161,f170,f180,C1
f01,f10,f21,f30,f41,f50,f60,f71,1.4873,1.5348,0.3876,0.5874,1.4979,1.2898,1.0451,1.3535,f160,f170,f181,C1
f01,?,f21,f31,f41,f50,f60,f71,0.7757,1.5613,1.1164,1.0674,1.4343,1.5042,0.7873,2.3344,f161,f171,f181,C1
f01,f10,f20,f31,f41,f51,f61,f71,0.7799,1.0076,0.4234,0.13,0.408,2.0896,1.6266,0.885,f161,f171,f180,C1
f01,f10,f20,f31,f40,f50,f60,f70,0.6558,1.1671,0.523,1.2977,2.497,0.3653,0.3852,1.0088,f161,f171,f180,C1
f01,f10,f20,f31,f41,f51,f60,f71,0.3402,1.1225,1.2346,0.0343,2.2393,6.6246,1.3618,1.3399,f160,f171,f180,C1
f01,f10,?,f31,f41,f51,f61,?,1.704,0.8982,0.8346,0.764,0.3268,4.5582,1.3081,1.7186,f161,f171,f180,C1
f01,f10,f20,f31,f40,f50,f61,f70,0.8355,0.7037,0.8468,1.2834,2.4518,3.2886,0.0284,1.1859,f160,f170,f181,C1
f01,f10,f20,?,f41,f51,f61,f70,0.6958,1.6131,0.9908,0.398,1.7099,1.2042,0.505,2.1387,f160,f170,f180,C1
f01,f11,f21,f31,f40,f50,f60,f70,1.1115,0.813,1.1703,0.9559,1.0118,1.3527,0.2797,2.5662,f160,f170,f180,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.2152,?,0.8582,0.1149,0.5922,2.0898,1.1305,2.4114,f161,f170,f181,C1
f01,f10,?,f31,f40,f51,f60,f71,1.6153,0.4136,1.0808,0.2832,0.1913,4.5767,1.4924,2.1414,f161,f171,f181,C1
f01,f10,f20,f31,?,f50,f60,f71,0.3466,1.9037,0.998,1.3091,2.3684,6.0339,1.1076,1.4303,f160,f170,f180,C1
f01,f10,f20,f31,f41,f50,f60,f71,0.4352,1.8357,1.2761,0.4614,0.8392,5.0771,0.4395,1.4504,f161,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f70,0.2721,1.5981,1.2758,0.8116,2.1182,0.6641,0.3241,0.2464,f161,f171,f180,C1
f01,f10,f20,f31,f41,f51,f61,f71,1.1025,1.1025,0.9637,1.0797,0.5912,0.7625,0.431,3.1324,f161,f170,f181,C1
f01,?,f20,f31,f40,f51,f61,f71,0.6761,1.6664,0.6153,0.7648,?,5.1271,0.4053,1.5602,f160,f170,f181,C1
f01,f10,f20,f31,f40,f51,f61,f71,0.3114,1.5962,0.8465,0.1174,1.2798,3.3728,1.5478,1.2851,f160,f171,f180,C1
f01,f10,?,f31,f40,f50,f61,f71,1.2222,0.8313,0.3555,0.4211,1.7019,5.7244,1.4042,0.507,f161,f171,f180,C1
f01,f10,f20,f31,f41,?,f60,f70,1.369,0.0259,0.349,1.1586,0.8845,4.1294,0.2496,2.9225,f161,f170,f180,C1
f01,f10,f20,f30,f40,f50,f60,f70,1.1544,1.5448,0.0012,0.3678,0.6635,0.9374,0.579,0.5792,f160,f170,f180,C1
f01,f10,f20,f31,f40,f51,f60,f70,0.1689,0.2069,1.1787,0.6488,2.1705,5.5075,0.3967,1.7953,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.1971,1.4987,0.3669,0.5857,1.4548,2.0058,0.4867,?,f160,f170,f180,C1
f01,f10,f20,f31,?,f50,f61,f71,0.2376,0.1852,0.2318,1.1991,2.552,5.9502,0.9762,1.1209,f161,f171,f180,C1
f01,?,f20,f31,f40,f51,f61,f71,0.2747,1.8794,1.3334,1.2486,0.4759,3.1831,0.1391,0.4023,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f60,f71,0.1162,0.6586,0.4005,0.5429,0.0247,0.6508,1.0329,1.9788,f160,f170,f180,C1
f01,f10,f20,f31,f41,f51,f61,f71,1.2502,1.4538,1.2428,0.028,1.5199,2.4751,0.1985,1.8377,f160,f171,f180,C1
f01,f11,f21,f31,f41,f50,?,?,0.7046,0.4936,0.8905,0.8557,0.0314,6.1731,0.7845,0.8905,f161,f171,f180,C1
f01,f11,f20,f31,f40,f50,f61,f71,1.0304,1.8956,0.537,0.7855,?,2.4651,0.1872,0.0303,f160,f171,f180,C1
f01,f10,f20,f31,f40,f51,f61,f71,0.1544,1.4877,0.1823,1.0649,0.6488,1.2301,1.5471,0.5716,f161,f170,f180,C1
f01,f10,f20,f31,f40,f51,f60,f71,0.4738,0.9757,0.725,1.3385,1.9535,6.1794,0.1812,0.0578,f160,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,0.3748,1.7777,0.9756,0.952,0.2789,5.0713,?,2.8805,f160,f170,f180,C1
f01,f10,f20,f30,f40,f50,f60,f71,1.5401,0.6152,1.1467,1.1367,0.5983,0.0293,0.0138,1.083,f161,f170,f181,C1
f01,f10,f20,f31,f41,f51,f60,f70,1.6734,1.4747,1.0318,0.0651,0.3849,1.7737,0.5498,0.1738,f160,f170,f180,C1
f01,f10,f20,f31,f40,f50,f60,f71,1.4521,1.5831,0.5331,1.2272,1.7903,6.8299,0.7506,1.5177,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f60,f70,0.1073,1.8965,0.2411,0.6587,0.6508,0.2848,1.571,2.6996,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,0.6398,0.5467,0.4505,0.9955,2.3495,?,0.3485,?,f161,f171,f180,C1
f01,f10,f20,f31,f40,f51,f61,f71,0.9586,1.5813,1.1176,0.8475,0.1213,?,?,1.5069,f160,f171,f181,C1
f01,f10,?,f31,f40,f50,f60,f71,1.6574,1.135,0.0434,1.1716,0.7715,6.3622,0.7803,1.0227,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.5541,1.5258,1.2274,0.5142,1.6313,0.9094,1.0299,2.3918,f160,f170,f181,C1
f00,f11,f20,f31,f41,f50,f60,f71,1.6586,1.1297,0.2144,0.1067,1.0375,6.2258,1.4093,2.0776,f160,f170,f180,C1
f00,f10,f21,?,f41,f50,f60,f70,0.5251,0.5757,1.2431,?,0.8677,0.3995,1.1323,2.0897,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,?,f71,0.5117,1.178,0.906,1.3189,2.2251,6.4748,1.0367,1.5104,f161,f170,f181,C1
f01,f10,f20,f31,f40,f51,f61,f70,1.4122,1.4193,0.4686,0.476,2.4119,1.5628,1.0325,2.5385,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,?,1.4487,?,0.4768,0.8437,0.4212,4.0198,0.1479,2.4336,f161,f171,f181,C1
f01,f10,f21,f31,f40,f50,f60,f71,0.348,0.2692,?,1.1313,2.4031,4.1176,1.3286,1.9961,f160,f171,f180,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.0484,0.5022,0.8357,0.0966,0.3007,4.0017,0.1715,1.3545,f160,f170,f180,C1
f01,f10,f21,f31,f41,f50,?,f70,0.8538,0.6083,0.3361,1.3183,1.2773,4.506,1.6001,1.2603,f161,f170,f180,C1
f01,f10,f20,f31,f40,f50,f61,f70,0.4288,1.7561,1.0794,0.2205,2.0459,5.7665,0.4017,1.2374,f161,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f70,1.5756,0.7392,1.2548,1.002,0.7108,1.4524,1.5748,1.588,f160,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.0845,1.577,0.7556,1.1112,1.4204,5.5695,0.6477,2.9811,f161,f171,f181,C1
f00,f10,f20,f31,f40,?,f60,f70,1.7293,1.2011,1.2004,0.2672,0.9869,5.651,1.2234,2.7798,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.5117,0.5952,0.5025,0.9142,1.0503,6.2887,0.3833,3.135,f161,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f71,0.958,1.7731,0.8359,0.4586,1.3023,0.7337,0.7705,1.1374,f160,f170,f180,C1
?,f10,f20,f31,f40,f50,f61,f71,1.2253,0.2866,0.841,0.6595,0.8304,6.1318,0.9319,1.7947,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.4624,1.1646,0.6799,0.2285,2.1493,3.6573,0.0687,1.5131,f161,f170,f180,C1
f01,f10,f21,f31,f40,f50,f61,f70,0.9359,1.1056,0.6279,?,2.1287,1.4717,0.4003,2.0347,f160,f170,f181,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.2057,0.357,1.1838,0.7716,2.3759,6.8724,0.1835,3.0422,f161,f171,f181,C1
f01,f10,f20,f31,f41,f51,f60,f71,0.7331,0.3407,0.3747,1.2577,0.1349,5.7728,0.962,?,f161,f171,f181,C1
f00,f10,f20,f31,f40,f51,f60,f71,1.0891,1.8928,0.71,1.1209,0.1112,2.2286,0.587,2.7066,f161,f170,f181,C1
f01,f10,f20,f30,f40,f50,f60,f71,0.0439,0.5688,0.8025,1.0546,2.3397,3.8852,0.6511,2.9174,f161,f171,f180,C1
f01,f10,f21,f31,f40,f50,f60,f71,?,1.1303,0.5058,1.2215,0.0202,?,1.0434,0.8411,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,0.9312,1.6507,0.8654,0.3221,2.0804,4.642,1.1167,0.1285,f160,f171,f181,C1
f01,f10,f20,f31,f41,f51,f61,f71,0.9176,0.3697,0.9941,0.9878,?,1.0308,0.1017,1.4271,f161,f171,f181,C1
f01,f10,f20,f30,f41,f50,f61,f71,1.3258,1.5885,1.1906,0.6182,0.6836,5.2293,0.8629,1.5832,f161,f171,f181,C1
f01,f10,f20,f31,f40,f51,f60,f70,1.5833,1.0686,0.765,0.0772,0.4178,0.9879,1.4713,2.5596,f160,f170,f181,C1
f01,f11,f20,f30,f40,f50,f61,f71,0.9051,0.2513,0.1734,0.0869,0.5381,0.6771,0.9833,1.3238,f161,f171,f180,C1
f01,?,f20,f30,f40,f50,f61,f70,0.5451,0.2379,0.321,1.3299,2.167,1.5331,0.5719,0.8918,f160,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f70,0.0488,1.4181,0.5681,0.4389,1.7014,6.8236,0.0915,1.8694,f161,f171,f180,C1
f01,f10,f21,f31,f40,?,f60,f71,0.8363,1.0505,0.8653,1.3276,0.6591,?,0.0159,1.6252,f161,f171,f180,C1
f01,f10,f20,f30,f40,f50,f60,f71,0.0294,0.8629,0.2408,0.6316,0.0703,6.4388,0.2141,2.2124,f161,f170,f180,C1
f01,f10,f20,?,f40,f50,f60,f70,1.1317,1.7125,0.4435,0.9587,0.7571,2.6085,0.144,2.8525,f161,f171,f180,C1
f01,f10,f20,f31,f41,f51,f60,f70,0.2201,0.0622,0.0245,0.1023,0.8492,1.7958,0.0549,1.5424,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.0967,1.835,1.1913,0.8734,2.2591,0.4285,0.7238,0.5935,f160,f170,f181,C1
f01,f10,f20,f31,f41,f50,f60,f71,0.3752,1.8229,1.3042,0.3535,2.1876,5.1137,0.3245,0.4827,f161,f170,f181,C1
f01,f10,f21,f31,f40,f50,f60,f71,0.818,0.2723,?,0.3042,1.4913,2.9658,1.1478,0.4461,f161,f171,f181,C1
f00,f10,f20,f31,f40,f50,f60,f70,0.5104,1.8325,1.0492,1.0158,1.9817,3.8622,1.2147,0.4002,f161,f170,f181,C1
f01,f10,?,f31,f40,f50,f61,f71,0.2768,?,0.9242,0.3549,0.1776,2.5561,1.5983,0.9276,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f60,f70,1.5807,1.5657,0.629,1.2372,2.1275,0.255,1.6272,2.247,f160,f171,f180,C1
f01,f10,f20,f31,f40,f50,f60,f71,0.3481,0.7722,0.863,0.7853,1.9284,4.4663,1.3229,0.4933,f160,f170,f180,C1
f01,f10,f20,f31,f40,f51,f60,f71,0.8205,1.6439,0.5157,0.289,0.1069,5.4896,1.5545,0.7384,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f60,f71,0.28,1.3064,0.1886,1.1686,?,3.7173,0.88,0.9937,f160,f171,f181,C1
f01,f10,f20,f31,f40,f50,f60,f70,1.2105,1.5318,?,0.7249,1.1478,5.1284,0.0181,2.5698,f161,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f71,0.1854,0.4751,0.0039,0.2208,2.4133,1.4887,0.6823,1.9927,f161,f170,f180,C1
f01,f10,f21,f31,f40,f50,f60,f70,0.6481,0.2185,1.3348,0.3404,2.451,0.0323,1.2718,1.5851,f160,f170,f181,C1
f01,f10,f21,f31,f40,f50,f61,f71,1.1,0.4406,1.0016,0.9713,2.0997,2.394,1.47,3.011,f161,f170,f180,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.1084,1.6743,0.0364,0.8628,?,2.9845,0.3487,0.2381,f161,f171,f180,C1
f01,f10,f20,f31,f40,f50,f60,f71,1.1145,1.4165,0.9998,0.8066,1.5644,5.7347,1.1283,2.9815,f161,f171,f181,C1
f01,f10,f20,f31,f41,f50,f60,f71,1.2085,0.9569,0.9606,1.1519,1.7338,1.5524,1.1002,1.4288,f161,f170,f181,C1
f01,f10,f21,f31,f41,f50,f61,f71,1.2112,0.2927,1.2123,0.3206,1.0305,6.4735,1.3999,0.7054,f160,f170,f181,C1
f01,f10,f21,f31,f40,f50,f60,?,0.3824,1.2248,1.1875,0.3123,0.1777,1.8678,1.1624,?,f160,f170,f180,C1
f01,f10,f21,f30,f41,f51,f61,f70,?,0.945,1.1621,0.9811,0.5055,?,0.4037,1.4957,f161,f170,f181,C1
f01,f11,f20,f30,f40,f50,f60,f71,1.2403,0.5235,0.8482,0.0573,1.8661,1.0846,0.7747,0.3651,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.4808,0.4994,0.5801,0.8789,0.6984,6.5254,1.6455,1.6558,f161,f171,f180,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.1455,0.0134,1.0122,0.3835,1.1494,5.2415,1.0692,3.2163,f161,f171,f180,C1
f01,f10,f20,f31,f40,f51,f60,f71,1.5932,0.9228,1.2753,0.1253,1.7777,2.8198,0.2818,3.1743,f160,f170,f181,C1
f01,f10,f20,f31,?,f50,f61,f71,0.7762,0.0347,0.1828,0.1129,1.1563,4.5078,0.0443,2.8153,f161,f171,f180,C1
f01,f10,f20,f31,f40,f51,f60,f71,0.0942,0.5377,1.2243,0.3892,0.9174,0.8254,0.795,2.4712,f160,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,0.3762,0.3302,1.3132,1.3185,1.9946,6.885,1.1044,0.7616,f161,f171,f181,C1
f01,f10,f20,?,f40,f51,f61,f71,0.8335,0.4933,0.8265,0.9887,1.3244,3.9138,0.5769,2.3387,f160,f170,f181,C1
f01,f10,f21,f31,f40,f50,f60,f71,0.6557,1.2611,0.0257,0.2406,2.1155,6.3904,0.7823,1.5722,f160,f171,f181,C1
f01,f10,f21,f31,f41,f50,f60,f70,0.1052,?,1.3081,0.8701,0.4568,1.7573,0.9502,1.9136,f161,f171,f180,C1
?,f10,f20,f31,f40,f50,f60,f70,1.535,1.7381,1.1255,0.9437,0.8084,2.9197,1.4718,1.0038,f160,f170,f180,C1
f01,f10,f20,f31,f41,f50,f60,f71,1.11,0.336,0.3293,1.1913,1.5794,1.0972,1.6407,2.5739,f160,f171,f181,C1
f01,f10,f20,f31,f40,?,?,f71,0.9455,0.7189,0.1694,0.8206,0.0534,6.0731,0.6094,2.4552,f161,f170,f181,C1
f01,f10,f20,f31,f40,f51,f61,f71,0.5356,0.0278,1.3231,1.1453,2.3422,4.0886,1.4713,0.0825,f161,f171,f180,C1
f01,f10,f20,f31,f40,f50,f61,f71,0.808,0.4666,0.9318,1.1222,2.477,2.1138,0.6061,2.031,f161,f171,f181,C1
f01,f10,f20,f30,f41,f51,f60,f71,0.5135,0.3111,1.21,0.3915,0.1719,2.1091,0.0936,1.0978,f161,f170,f181,C1
f01,f10,f21,f31,f40,f51,f60,f71,1.4891,0.7896,0.153,0.7448,2.3937,6.8568,1.1699,?,f161,f171,f180,C1
f01,f10,f21,f31,f40,f50,f61,f71,1.1952,0.057,0.4611,0.761,2.6164,5.269,0.0042,2.6598,f161,f171,f181,C1
f00,f10,f20,f31,f41,f50,f61,f70,0.8864,0.1046,0.1433,0.4693,1.9122,2.4505,1.1787,1.164,f160,f170,f180,C1
f01,f10,f20,f30,f41,f50,f60,f71,0.4764,1.1141,0.977,0.0728,2.0921,1.2898,0.7079,2.7742,f160,f170,f180,C1
f01,f10,f21,f31,f40,f50,f60,f71,1.7364,0.7639,?,1.32,1.779,0.202,0.7929,2.611,f160,f170,f180,C1
f01,f10,?,f31,f40,f50,f61,f71,1.1944,1.3579,0.5437,0.7739,0.2385,5.0122,0.3042,1.9521,f161,f170,f181,C1
f01,f10,f20,f31,f40,f50,f61,f70,1.2663,1.2506,1.3256,0.4313,1.3377,4.6853,1.381,2.9563,f161,f171,f181,C1
f01,f10,f20,f31,f40,f50,f61,f71,1.3687,0.7024,1.1327,1.2728,0.721,4.4102,0.7661,1.0447,f160,f170,f181,C1
?,f11,f20,f31,f40,f51,f61,f71,1.4849,0.3911,?,0.8815,0.2887,6.5207,1.6259,0.5201,f160,f170,f180,C1
f01,f10,f20,f30,f40,f50,f61,f70,0.8523,?,0.695,1.3225,2.3482,4.9186,0.2696,2.4205,f161,f170,f181,C1
f01,f10,f21,f31,f40,f51,f61,f71,0.6764,0.435,0.672,0.7,1.3904,2.3521,1.118,1.6391,f161,f171,f180,C1
f01,f10,?,f31,f40,f51,f61,f71,0.0089,0.5057,0.0369,1.2346,1.6565,3.0613,1.3812,1.723,f161,f170,f180,C1
f01,f10,f21,f31,f40,f50,f61,f71,0.7545,0.4727,0.3692,0.3571,1.6259,3.7439,0.874,0.1447,f160,f171,f181,C1
f01,f10,f20,f30,f40,f50,f61,f71,0.0338,0.408,0.8636,0.7516,1.1623,6.4997,0.9867,0.5508,f160,f170,f180,C1
f01,f10,f21,f31,f40,f50,f60,f70,0.8216,1.9022,0.0896,1.3255,0.7517,2.2349,0.8366,1.1635,f160,f170,f181,C1
f01,f10,f20,f31,f41,f51,f60,f71,0.9988,0.3538,0.2481,1.1396,0.9316,2.5127,0.2747,1.1255,f161,f170,f180,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.2302,1.4401,0.4221,1.3288,2.0612,0.6737,0.6474,1.2144,f161,f170,f181,C1
f01,f10,f20,f31,f41,f50,f60,f71,0.7284,0.8768,0.7952,0.9738,2.184,4.1634,0.0585,1.4863,f161,f170,f181,C1
f01,f11,f21,f31,?,f50,f61,f71,0.2559,0.9048,0.981,?,2.3526,4.435,1.3017,2.1552,f161,f170,f180,C1
f01,f10,f21,f31,f40,f50,f61,f71,0.2414,1.8984,1.0476,1.2193,2.422,6.0174,0.4363,0.5913,f160,f170,f181,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.6483,0.8912,0.0869,0.5658,2.4356,2.8338,1.087,1.6836,f160,f171,f180,C1
f01,f10,f20,f30,f40,f50,f61,f70,1.3761,1.6068,0.1627,0.6537,0.799,2.8896,1.2434,2.8182,f161,f171,f180,C1
f01,f11,f20,f31,f41,f50,f60,f70,0.8474,0.6924,0.8528,0.4137,0.5187,4.7171,0.6582,1.3461,f160,f170,f181,C1
f01,f10,f20,f31,f41,f50,f61,f71,0.035,1.3544,1.2017,0.168,1.2177,4.5405,1.5779,2.3541,f161,f171,f181,C1
f01,f11,f21,f31,f40,f50,f61,f70,1.1038,1.809,0.4796,0.9963,1.8986,1.6202,1.07,2.7316,f160,f171,f180,C2
f01,f10,f21,f30,f40,f50,f60,f70,0.2801,0.3134,0.2748,0.1803,0.0122,0.5394,0.7529,0.8246,f160,f171,f180,C2
f01,f10,f20,?,f40,f50,f61,f70,0.3419,1.6083,1.3844,0.7033,1.3686,0.1066,0.351,0.6271,f160,f171,f181,C2
f01,f10,f20,f31,f40,f50,f61,f71,0.5418,1.3293,0.6335,0.9807,0.6203,0.0851,0.2161,0.6425,f161,f170,f180,C2
?,f10,f20,f30,f40,f50,f61,f71,0.3005,1.8748,0.9715,0.1772,1.5826,0.4657,0.6917,0.9602,f161,f170,f181,C2
f00,f10,f21,f30,f41,f50,f60,f71,0.0361,1.141,0.2721,0.7414,0.0289,1.0124,1.0254,1.0023,f161,f170,f180,C2
f00,f10,f20,f31,f41,f50,?,f71,0.8016,1.1644,0.9269,0.6907,1.9874,0.9487,0.9334,2.4126,f161,f171,f181,C2
f01,f10,f20,f31,f41,f51,f61,f71,0.8383,1.6165,1.1589,1.035,2.1729,0.4258,0.929,2.7113,f160,f171,f181,C2
f00,f10,f20,f31,f40,f50,f61,f71,0.5037,1.5407,0.4621,0.4696,0.0307,0.2091,0.1879,2.295,f160,f171,f181,C2
f01,f10,f20,f30,f41,f50,f61,f70,0.0348,0.7163,1.1857,0.6842,0.798,0.6239,0.4019,0.0731,f160,f171,f180,C2
f00,f10,f20,f30,f40,f51,f61,f71,1.121,1.8713,0.5158,0.6513,2.3746,0.0746,0.5492,0.1152,f160,f170,f180,C2
f01,f10,f20,f30,f40,f51,f60,f71,0.5184,0.2937,1.1818,0.9071,2.2616,1.2535,0.3746,0.8528,f160,f170,f181,C2
f01,?,f20,f30,f40,f51,f61,f70,0.8112,0.4059,1.0816,0.0287,2.4859,1.7685,0.876,0.3361,f160,f170,f180,C2
f01,f10,f20,f30,f40,f50,f60,f70,1.025,0.4568,?,0.2759,2.1514,0.5519,0.4412,?,f161,f170,f181,C2
f01,f11,f20,f30,f40,f50,f61,f70,0.8198,1.0989,0.8406,0.9907,1.2112,1.6099,0.0218,0.3706,f161,f170,f181,C2
f01,f10,f21,f31,f40,f51,f61,f70,1.0885,0.9149,1.251,0.6219,1.4992,0.3725,0.1907,1.1053,f161,f170,f181,C2
f01,f10,f20,f30,f40,f50,f61,f70,1.2056,1.101,1.0842,0.609,1.4127,1.158,0.0537,2.6626,f161,f171,f181,C2
f00,f10,f20,f31,f40,f51,f60,f71,0.1797,0.3504,1.5263,0.2537,0.8315,1.1529,0.83,0.5293,f161,f171,f181,C2
f01,f10,f20,f30,f40,f50,f60,f70,0.6539,0.2508,1.5001,1.0104,1.3985,0.4053,0.2251,2.3117,f161,f171,f180,C2
f01,f10,f20,?,f40,f50,f61,f70,0.3811,?,1.3331,0.755,2.0606,1.3842,0.0877,0.1833,f161,f171,f181,C2
f01,f10,f20,f30,f40,f50,f60,f71,?,1.258,0.4363,0.7397,0.9487,1.0761,1.0621,2.8921,f160,f170,f180,C2
f01,f10,f20,f30,f40,f50,f61,f71,0.3341,0.9129,1.0612,0.7965,0.7229,0.737,0.4366,1.5218,f160,f171,f181,C2
f01,f10,f20,f31,f40,f50,f61,f71,1.1675,1.0776,0.9239,0.2153,0.1333,0.6086,0.1827,1.2633,f160,f170,f180,C2
f01,f10,f20,f30,f40,f50,f60,f71,1.3002,1.1047,0.0794,0.7868,2.5141,0.6573,0.2501,0.224,f160,f170,f181,C2
f01,f10,f20,f31,f40,f50,f60,f71,0.6934,1.2439,0.9778,0.663,2.2912,1.1662,?,2.7286,f161,f170,f181,C2
f01,f10,f20,f30,f40,f50,f61,f70,0.7153,0.6812,0.269,0.7376,1.7668,1.4759,1.0209,2.2739,f161,f170,f181,C2
f01,f10,f21,f30,f40,f51,f61,f70,1.2233,0.7988,0.4949,1.0439,1.0507,1.3989,0.0125,0.8625,f161,f171,f181,C2
f00,f10,f20,f31,f40,f51,f60,f70,0.8923,0.5301,1.4709,0.5741,0.1111,0.224,0.3693,1.1751,f161,f170,f180,C2
f01,f10,f20,f30,f41,f51,f60,f70,0.2153,0.7856,0.5579,0.0587,1.5771,1.8811,0.4691,0.9018,f160,f171,f180,C2
f00,f10,f21,f30,f40,f51,f60,f71,0.3839,1.456,0.0056,0.146,1.3221,1.2039,0.0712,1.9922,f161,f170,f180,C2
f01,f10,f20,f30,?,f50,f61,f71,1.0177,?,0.0674,0.1435,2.0741,0.355,0.0725,0.5174,f160,f170,f180,C2
f01,f10,f20,f31,f40,f50,f61,f71,1.0401,0.1933,1.1872,0.6757,1.7429,0.9249,1.1169,2.3624,f161,f170,f181,C2
f01,f10,f20,f31,f40,f50,f61,f71,1.0581,0.0571,0.7166,0.5228,2.5473,1.1507,0.6676,0.2914,f161,f171,f180,C2
f01,f10,f20,f31,f40,f50,f61,f71,0.4161,1.4531,0.9877,0.9687,1.7938,1.2177,1.1808,0.1422,f161,f170,f181,C2
f01,f10,f20,f30,f40,f50,f60,f71,0.6759,0.325,0.9246,0.8547,1.0716,0.6951,0.2024,0.4456,f160,f171,f181,C2
f00,f10,f20,f30,f40,f50,f61,f71,0.3715,0.1394,0.142,0.0798,0.0408,0.9905,0.4634,2.5941,f160,f171,f181,C2
f01,f11,f20,f30,f41,f51,f61,f70,0.3955,0.4179,1.2121,0.8599,2.3634,0.0311,0.332,3.0235,f160,f170,f181,C2
f01,f10,f20,f31,f40,f50,f61,f70,1.356,0.3025,0.7142,0.6567,2.042,1.7031,0.6028,0.9697,f160,f170,f181,C2
f01,f10,f20,f30,f40,f50,f61,f71,0.2996,0.7567,0.6713,0.5529,0.817,1.331,0.082,2.0147,f160,f171,f180,C2
f01,f10,f20,f30,f41,f50,f60,f70,0.1693,1.8158,0.1828,0.9854,0.2198,0.3933,0.3369,1.0884,f161,f171,f181,C2
f01,f10,f20,f30,f40,f50,?,f70,0.122,0.8668,0.7411,0.0588,2.3041,1.8133,0.0981,0.5435,f160,f170,f180,C2
f01,?,f20,f31,f40,f50,f60,f70,0.0185,0.1205,0.2758,0.2501,0.7725,1.6474,0.1333,1.9337,f160,f171,f181,C2
f01,f10,f20,f31,f40,f51,f61,f70,0.9668,0.1799,0.5074,0.243,2.3054,0.211,0.2284,1.2051,f160,f171,f181,C2
f00,f10,f20,f30,f40,f50,f60,f70,1.1047,0.9644,1.1728,0.6423,0.3096,1.4651,0.0861,1.5778,f161,f171,f181,C2
f01,f10,f20,f30,f40,f51,f60,f70,0.5156,0.5682,1.4382,0.6099,0.4808,0.2151,0.8499,2.5891,f161,f171,f180,C2
f00,f10,f20,f30,f40,f50,f61,f70,1.1256,0.104,0.2599,0.7489,1.3089,0.2399,0.414,1.2611,f161,f170,f181,C2
f01,f11,f20,f30,f40,f51,f61,f70,1.178,1.0995,0.5747,0.8713,0.695,0.5204,0.5135,2.3707,f161,f171,f180,C2
f01,f10,f20,f30,f40,f50,f60,f70,0.9539,0.5828,0.9495,0.978,0.8763,1.1371,1.1416,1.6708,f161,f171,f180,C2
f01,f10,f20,f31,f40,f51,f60,f70,1.0349,0.0684,0.351,0.9791,0.4847,0.4998,0.0511,0.746,f161,f171,f181,C2
